"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","day","temp","visib","wdsp","prcp","fog","collisons"
"2114",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,64.8,7.1,2,0,0,0.671687549339281
"2115",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,70.2,3.6,1,0.11,0,1.22235993542588
"2116",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,76.8,8.7,2.5,0.26,0,-0.117955872218865
"2117",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,64,9.4,5.2,0.09,0,-1.12579023920755
"2118",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,58.8,8.1,3.4,0.39,0,0.671687549339281
"2119",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,65.6,9.5,2.7,0.01,0,0.567787099134261
"2120",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,63.8,10,2.3,0,0,0.183355433375691
"2121",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,63.6,10,2.7,0,0,0.619737324236771
"2122",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,69.1,10,2.3,0,0,1.28470020554889
"2123",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,74.4,10,2.1,0,0,0.754807909503296
"2124",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,68.3,10,0.6,0,0,-1.04266987904353
"2125",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,63.9,9.9,2.5,0.01,0,0.547007009093258
"2126",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,64.6,10,2.7,0,0,0.900268539790323
"2127",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,68.7,9,2.7,0,0,0.754807909503296
"2128",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,75.8,9.9,6.4,0.04,0,2.07434362710704
"2129",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,70.2,10,3.5,0,0,0.983388899954338
"2130",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,73.1,10,1.6,0,0,0.45349660390874
"2131",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,77.5,10,1.5,0,0,-0.066005647116355
"2132",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,80.9,9,3.9,0,0,1.81459250159449
"2133",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,80.6,8.7,4.3,0.15,0,1.8561526816765
"2134",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,75.9,10,1.6,0.07,0,0.671687549339281
"2135",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,74,7.4,1.9,0.68,0,1.887322816738
"2136",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,71,10,3.1,0.59,0,0.983388899954338
"2137",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,64.2,9,4.9,0.1,0,-1.25047077945357
"2138",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,72.3,7.6,1.5,0,0,-0.834868978633496
"2139",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,74.1,9.9,4.2,0,0,1.03533912505685
"2140",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,70.5,10,3.5,0,0,1.3366504306514
"2141",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,69.3,9.8,3,0,0,-0.969939563900021
"2142",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,73.3,6.8,2.3,0.31,1,1.07689930513885
"2143",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,79,9.8,2.6,1.06,0,2.19902416735306
"2144",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,83.1,10,1.4,0,0,0.183355433375691
"2145",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,86.4,9.3,2.1,0,0,-0.730968528428477
"2146",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,86.6,8.3,2.8,0,0,0.889878494769821
"2147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,82.5,6.3,0.8,0,0,0.463886648929242
"2148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,80.4,6.7,0.5,0.01,0,-2.36220559664728
"2149",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,81,8.9,2.5,0,0,0.900268539790323
"2150",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,78.2,8.7,3.6,0.06,1,0.214525568437197
"2151",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,70.3,10,4.8,0.17,0,-1.11540019418705
"2152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,71.3,10,1.5,0,0,-0.917989338797511
"2153",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,75.7,10,2.2,0,0,0.401546378806231
"2154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,80.8,10,3.2,0,0,0.972998854933836
"2155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,80.9,10,2.8,0,0,-0.066005647116355
"2156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,74.3,9.3,1,0.71,1,0.0898450281911736
"2157",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,75.5,10,1.5,0,0,0.962608809913334
"2158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,78.5,10,3,0,0,-0.58550789814145
"2159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,75.5,7.8,3.1,1,1,-0.720578483407975
"2160",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,81.5,9.1,2.1,0.64,0,0.889878494769821
"2161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,79.2,7.2,3,0,1,0.484666738970246
"2162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,74.4,8.8,2.5,2.24,0,0.567787099134261
"2163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,74.4,10,2.2,0,0,1.09767939517986
"2164",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,74.2,9.9,1.3,0,0,0.692467639380284
"2165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,71.8,10,4.4,0,0,-0.117955872218865
"2166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,72.7,6.6,3.4,0.83,1,-0.969939563900021
"2167",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,75.6,5.6,3.8,0.92,1,-0.20107623238288
"2168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,77.8,8.7,4.5,0.13,0,0.214525568437197
"2169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2018,5,75.8,7.4,3.4,0.51,1,0.245695703498702
"2170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2018,6,76.5,9,2.1,0.25,0,-0.284196592546895
"2171",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2018,7,78.9,8.2,2.9,0.03,0,1.24314002546689
"2172",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,2,75.6,6.5,0.5,0.25,0,0.0378948030886641
"2173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018,1,76.4,10,1.7,0,0,-1.76997303047867
"2174",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2018,3,74.6,9.8,1.4,0,1,-0.554337763079945
"2175",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2018,4,73,9.5,0.9,0.37,0,0.785978044564801
"2176",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,5,77.2,8.9,1.6,0.04,0,0.276865838560208
"2177",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,6,80.8,10,2.5,0.06,0,0.921048629831326
"2178",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,7,77,8.3,1.4,0.51,1,1.20157984538488
"2179",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,2,77.8,9.2,2,0.24,1,-0.294586637567397
"2180",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,1,81.8,10,1.4,0.74,0,-0.627068078223458
"2181",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,3,84.4,8.7,1.6,0,0,-0.0140554220138455
"2182",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,4,82.5,7.6,3,0,0,0.256085748519204
"2183",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,5,80.4,9.3,1.8,0.05,0,0.2353056584782
"2184",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,6,80.7,8.8,2.4,0.61,1,0.785978044564801
"2185",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,7,79.3,9.3,1.6,0,0,0.765197954523798
"2186",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,2,74.6,6.2,1.3,0.96,1,-0.679018303325968
"2187",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,1,76,7.1,1.6,1.94,0,-1.3959314097406
"2188",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,3,73.6,7.8,3.9,0,0,-0.169906097321374
"2189",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,4,74.1,6,1.2,0.66,1,0.702857684400786
"2190",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,5,76.9,9.6,4.1,0.79,0,0.121015163252679
"2191",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,6,82,8,2.4,0,0,0.141795253293683
"2192",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,7,82.5,7.7,2.5,0,0,0.72363777444179
"2193",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,2,76.9,6.9,3.3,1.1,1,-0.564727808100447
"2194",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,1,70.8,9.4,4.1,0.01,0,-1.48944181492512
"2195",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,3,70.3,9.5,3.3,0.02,0,-0.741358573448979
"2196",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,4,71.7,10,2.5,0,0,-0.554337763079945
"2197",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,5,75.5,8.6,3.9,0.83,1,-0.356926907690408
"2198",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,6,72.1,9.9,3.2,0.72,0,-0.242636412464887
"2199",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,7,73,10,1.6,0,0,0.495056783990748
"2200",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,2,73.2,10,1.2,0,0,-0.845259023653998
"2201",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2018,1,74.8,10,2.4,0,0,-1.09462010414604
"2202",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2018,3,80.3,8.7,2.3,0,0,0.183355433375691
"2203",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2018,4,85.5,7.4,3.1,0,0,0.848318314687813
"2204",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2018,5,86.5,9,4.2,0,0,0.536616964072756
"2205",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,6,84.2,9.8,4.2,0,0,1.06650926011835
"2206",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018,7,74.9,9.8,3,0,0,-0.107565827198363
"2207",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,2,72.6,10,2.4,0.03,0,-1.08423005912554
"2208",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,1,73.4,10,1.1,0,0,-1.09462010414604
"2209",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,3,80.7,10,2.3,0,0,-1.04266987904353
"2210",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,4,83.8,10,2.1,0,0,1.58601151114345
"2211",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,5,82,10,0.5,0,0,1.39899070077441
"2212",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,6,82.5,8.7,3.1,0,1,1.96005313188152
"2213",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,7,73.9,9.8,4.7,0.36,0,0.391156333785729
"2214",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,2,68.3,9.8,5.1,0,0,-0.679018303325968
"2215",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,1,59.1,8.9,5.2,0.06,0,-0.803698843571991
"2216",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,3,58.7,6.7,5.8,0.84,0,0.172965388355189
"2217",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,4,66.8,4.2,2.3,0.51,1,-0.928379383818013
"2218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,5,73.5,5.6,0.6,0.03,1,1.55484137608194
"2219",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,6,71.7,8.9,0,0.26,0,0.879488449749319
"2220",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,7,71.3,9.3,0,0.13,0,0.526226919052254
"2221",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,2,72,9.9,0,0,0,-0.388097042751914
"2222",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,1,73.8,9.9,0,0,0,-0.377706997731412
"2223",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,3,73.2,10,0,0,0,0.411936423826733
"2224",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,4,74.8,8.4,1.9,0.02,1,1.10806944020036
"2225",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,5,73.8,10,2.8,1.18,0,-1.18813050933056
"2226",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,6,68.1,10,1.8,0,0,0.266475793539706
"2227",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,7,68.7,10,1.7,0,0,0.848318314687813
"2228",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,2,70.4,10,4.2,0,0,-0.741358573448979
"2229",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,1,62.9,10,2.9,0,0,-1.64529249023265
"2230",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2018,3,63,10,5.1,0,0,-0.408877132792918
"2231",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2018,4,64.5,5.6,3.6,0.27,1,0.848318314687813
"2232",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018,5,74.9,7.3,1.2,1.81,0,1.26392011550789
"2233",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2018,6,67.7,9.2,4,0.08,0,0.401546378806231
"2234",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2018,7,61.6,8,3.7,0.75,0,0.817148179626307
"2235",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,2,63.6,10,2.3,0.02,0,-0.315366727608401
"2236",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2018,1,62.4,10,1.9,0,0,-1.28164091451508
"2237",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,3,68.5,10,2,0,0,-0.523167628018439
"2238",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,4,71.9,9.2,1.4,0,0,-0.211466277403382
"2239",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,5,68.4,9.3,2.8,0.69,1,1.50289115097943
"2240",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,6,67.7,9.3,0,0,0,0.869098404728817
"2241",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,7,66.4,9.7,3.7,0.04,0,1.68991196134847
"2242",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,2,64.2,8.5,0.7,0,0,-0.928379383818013
"2243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,1,71.6,8.9,2.2,0,0,-1.08423005912554
"2244",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,3,68.2,8.1,3.1,0,0,-1.3751513196996
"2245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,4,69.8,7.8,0.8,0,0,-0.0556156020958531
"2246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,5,73.3,9.4,1.9,0,0,0.7755879995443
"2247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,6,73.1,8.6,1.6,0,1,1.11845948522086
"2248",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,7,62.3,8.4,4.2,1.27,0,2.04317349204553
"2249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,2,51.5,9.6,2.4,0.04,0,-0.58550789814145
"2250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,1,51.9,10,0,0.06,0,-1.21930064439207
"2251",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,3,58.8,9.2,0,0.02,0,0.609347279216269
"2252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,4,54.7,9.8,0,0.04,0,0.567787099134261
"2253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,5,53.1,10,0,0.01,0,0.682077594359782
"2254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,6,46.7,10,0,0,0,1.05611921509785
"2255",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,7,49.2,10,0,0,0,1.59640155616395
"2256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,2,56.8,9.8,0,0.06,0,-0.0452255570753512
"2257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,1,47.9,10,0,0,0,-0.41926717781342
"2258",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,3,44.2,10,0,0,0,0.172965388355189
"2259",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2018,7,43.7,8.4,0,0,0,1.18079975534387
"2260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,2,47.4,5.4,0,0.71,0,1.28470020554889
"2261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,1,48.5,7.9,0,0.58,0,-0.803698843571991
"2262",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2018,3,51.4,9.5,0,0.08,0,0.650907459298277
"2263",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,4,48.3,10,0,0.03,0,0.910658584810824
"2264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,5,53.1,10,0,0,0,0.131405208273181
"2265",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,6,62.2,9.7,0,0,0,0.650907459298277
"2266",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,7,67.7,9.7,0,0,0,1.17040971032337
"2267",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,2,58.4,7,0,0.59,0,0.2353056584782
"2268",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,1,48.9,10,0,0.37,0,-1.36476127467909
"2269",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,3,50.2,8.9,0,0,0,1.3054802955899
"2270",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,4,52.7,3.3,0,0.3,0,0.474276693949744
"2271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,5,57,9.5,0,0.68,0,0.650907459298277
"2272",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,6,52,10,0,0,0,-0.0244454670343474
"2273",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,7,46.8,8.6,0,0,0,2.4276051578041
"2274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,2,45.9,8.3,0,0.8,0,-0.284196592546895
"2275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,1,38.8,10,0,0.03,0,-1.3855413647201
"2276",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,3,42.8,10,0,0,0,-1.4167114997816
"2277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,4,46.6,5.8,0,0.72,0,1.25353007048739
"2278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,5,38.7,10,0,0.38,0,0.567787099134261
"2279",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,7,38.9,6.8,0,1.4,0,0.900268539790323
"2280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,2,42,10,0,0.07,0,-0.772528708510485
"2281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,1,42.2,10,0,0,0,-1.69724271533515
"2282",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,3,45.5,8.4,0,0,0,0.661297504318779
"2283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,4,45.4,7.8,0,0,0,0.640517414277775
"2284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,5,40.1,9.7,0,0,0,1.02494908003635
"2285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,6,25.2,10,0,0,0,-2.29986532652427
"2286",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,7,22.3,10,0,0,0,-1.63490244521214
"2287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,2,36.7,10,0,0,0,-1.01149974398203
"2288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2018,1,49.1,7.3,0,1.78,0,-1.56217213006863
"2289",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2018,3,50,8.6,0,0.81,0,1.13923957526187
"2290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2018,4,43.3,8.5,0,0.85,0,-0.253026457485389
"2291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2018,5,38.6,10,0,0.03,0,-0.627068078223458
"2292",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2018,6,41.8,10,0,0,0,0.131405208273181
"2293",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2018,7,39.9,9.8,0,0,0,1.13923957526187
"2294",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,2,41.2,9.8,0,0.02,0,-0.336146817649405
"2295",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,1,47.4,3.3,0,0.34,0,-0.782918753530987
"2296",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,3,53.5,7.9,0,0.3,0,0.661297504318779
"2297",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,4,40.7,10,0,0,0,0.526226919052254
"2298",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,5,32.5,10,0,0,0,0.193745478396193
"2299",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,6,34.5,10,0,0,0,0.495056783990748
"2300",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,7,36.5,10,0,0,0,0.744417864482794
"2301",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,2,29.7,10,0,0,0,0.193745478396193
"2302",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,1,32.1,10,0,0,0,-1.74919294043766
"2303",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2018,3,33.4,10,0,0,0,0.183355433375691
"2304",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2018,4,34.2,10,0,0,0,0.765197954523798
"2305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,5,36.1,9.4,0,0,0,-0.0244454670343474
"2306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2018,6,35.9,7.6,0,0,0,0.547007009093258
"2307",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2018,7,44.4,9.7,0,0.03,0,2.15746398727105
"2308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,2,49.7,5.3,0,0.23,0,-0.0556156020958531
"2309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2018,1,42.2,5.3,0,0.41,0,-0.117955872218865
